File Path,File Name,Title,Splunk Query
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_keyscrambler_susp_child_process.yml,proc_creation_win_keyscrambler_susp_child_process.yml,Potentially Suspicious Child Process of KeyScrambler.exe,"ParentImage=\\KeyScrambler.exe Image IN (\\cmd.exe, \\cscript.exe, \\mshta.exe, \\powershell.exe, \\pwsh.exe, \\regsvr32.exe, \\rundll32.exe, \\wscript.exe) OR OriginalFileName IN (Cmd.Exe, cscript.exe, mshta.exe, PowerShell.EXE, pwsh.dll, regsvr32.exe, RUNDLL32.EXE, wscript.exe)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_ksetup_password_change_computer.yml,proc_creation_win_ksetup_password_change_computer.yml,Computer Password Change Via Ksetup.EXE,Image=\\ksetup.exe OR OriginalFileName=ksetup.exe CommandLine= /setcomputerpassword
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_ksetup_password_change_user.yml,proc_creation_win_ksetup_password_change_user.yml,Logged-On User Password Change Via Ksetup.EXE,Image=\\ksetup.exe OR OriginalFileName=ksetup.exe CommandLine= /ChangePassword
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_ldifde_export.yml,proc_creation_win_ldifde_export.yml,Active Directory Structure Export Via Ldifde.EXE,Image=\\ldifde.exe OR OriginalFileName=ldifde.exe CommandLine=-f NOT CommandLine= -i
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_ldifde_file_load.yml,proc_creation_win_ldifde_file_load.yml,Import LDAP Data Interchange Format File Via Ldifde.EXE,Image=\\ldifde.exe OR OriginalFileName=ldifde.exe CommandLine=-i CommandLine=-f
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_link_uncommon_parent_process.yml,proc_creation_win_link_uncommon_parent_process.yml,Uncommon Link.EXE Parent Process,"Image=\\link.exe CommandLine=LINK / NOT (ParentImage IN (C:\\Program Files\\Microsoft Visual Studio\\, C:\\Program Files (x86)\\Microsoft Visual Studio\\) ParentImage IN (\\VC\\bin\\, \\VC\\Tools\\))"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lodctr_performance_counter_tampering.yml,proc_creation_win_lodctr_performance_counter_tampering.yml,Rebuild Performance Counter Values Via Lodctr.EXE,Image=\\lodctr.exe OriginalFileName=LODCTR.EXE CommandLine= -r OR CommandLine= /r OR CommandLine= –r OR CommandLine= —r OR CommandLine= ―r
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_logman_disable_eventlog.yml,proc_creation_win_logman_disable_eventlog.yml,Suspicious Windows Trace ETW Session Tamper Via Logman.EXE,"Image=\\logman.exe OR OriginalFileName=Logman.exe CommandLine IN (stop , delete ) CommandLine IN (Circular Kernel Context Logger, EventLog-, SYSMON TRACE, SysmonDnsEtwSession)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_customshellhost.yml,proc_creation_win_lolbin_customshellhost.yml,Suspicious CustomShellHost Execution,ParentImage=\\CustomShellHost.exe NOT Image=C:\\Windows\\explorer.exe
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_data_exfiltration_by_using_datasvcutil.yml,proc_creation_win_lolbin_data_exfiltration_by_using_datasvcutil.yml,LOLBAS Data Exfiltration by DataSvcUtil.exe,"CommandLine IN (/in:, /out:, /uri:) Image=\\DataSvcUtil.exe OR OriginalFileName=DataSvcUtil.exe | table ComputerName,User,CommandLine,ParentCommandLine"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_device_credential_deployment.yml,proc_creation_win_lolbin_device_credential_deployment.yml,DeviceCredentialDeployment Execution,Image=\\DeviceCredentialDeployment.exe
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_devtoolslauncher.yml,proc_creation_win_lolbin_devtoolslauncher.yml,Devtoolslauncher.exe Executes Specified Binary,Image=\\devtoolslauncher.exe CommandLine=LaunchForDeploy
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_diantz_ads.yml,proc_creation_win_lolbin_diantz_ads.yml,Suspicious Diantz Alternate Data Stream Execution,"CommandLine=diantz.exe CommandLine=.cab
| regex CommandLine=:[^\\\\]"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_diantz_remote_cab.yml,proc_creation_win_lolbin_diantz_remote_cab.yml,Suspicious Diantz Download and Compress Into a CAB File,CommandLine=diantz.exe CommandLine= \\\\ CommandLine=.cab
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_extrac32.yml,proc_creation_win_lolbin_extrac32.yml,Suspicious Extrac32 Execution,"CommandLine=extrac32.exe OR Image=\\extrac32.exe OR OriginalFileName=extrac32.exe CommandLine=.cab CommandLine IN (/C, /Y,  \\\\)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_extrac32_ads.yml,proc_creation_win_lolbin_extrac32_ads.yml,Suspicious Extrac32 Alternate Data Stream Execution,"CommandLine=extrac32.exe CommandLine=.cab
| regex CommandLine=:[^\\\\]"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_gather_network_info.yml,proc_creation_win_lolbin_gather_network_info.yml,Potential Reconnaissance Activity Via GatherNetworkInfo.VBS,"Image IN (\\cscript.exe, \\wscript.exe) OR OriginalFileName IN (cscript.exe, wscript.exe) CommandLine=gatherNetworkInfo.vbs"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_gpscript.yml,proc_creation_win_lolbin_gpscript.yml,Gpscript Execution,"Image=\\gpscript.exe OR OriginalFileName=GPSCRIPT.EXE CommandLine IN ( /logon,  /startup) NOT ParentCommandLine=C:\\windows\\system32\\svchost.exe -k netsvcs -p -s gpsvc"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_ie4uinit.yml,proc_creation_win_lolbin_ie4uinit.yml,Ie4uinit Lolbin Use From Invalid Path,"Image=\\ie4uinit.exe OR OriginalFileName=IE4UINIT.EXE NOT (CurrentDirectory IN (c:\\windows\\system32\\, c:\\windows\\sysWOW64\\) OR CurrentDirectory!=)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_launch_vsdevshell.yml,proc_creation_win_lolbin_launch_vsdevshell.yml,Launch-VsDevShell.PS1 Proxy Execution,"CommandLine=Launch-VsDevShell.ps1 CommandLine IN (VsWherePath , VsInstallationPath )"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_manage_bde.yml,proc_creation_win_lolbin_manage_bde.yml,Potential Manage-bde.wsf Abuse To Proxy Execution,"(Image=\\wscript.exe OR OriginalFileName=wscript.exe CommandLine=manage-bde.wsf) OR (ParentImage IN (\\cscript.exe, \\wscript.exe) ParentCommandLine=manage-bde.wsf NOT Image=\\cmd.exe)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_mavinject_process_injection.yml,proc_creation_win_lolbin_mavinject_process_injection.yml,Mavinject Inject DLL Into Running Process,CommandLine= /INJECTRUNNING  NOT ParentImage=C:\\Windows\\System32\\AppVClient.exe
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_mpiexec.yml,proc_creation_win_lolbin_mpiexec.yml,MpiExec Lolbin,"Image=\\mpiexec.exe OR Imphash=d8b52ef6aaa3a81501bdfff9dbb96217 OR Hashes=IMPHASH=d8b52ef6aaa3a81501bdfff9dbb96217 CommandLine IN ( /n 1 ,  -n 1 )"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_msdeploy.yml,proc_creation_win_lolbin_msdeploy.yml,Execute Files with Msdeploy.exe,"CommandLine=verb:sync CommandLine=-source:RunCommand CommandLine=-dest:runCommand Image=\\msdeploy.exe | table ComputerName,User,CommandLine,ParentCommandLine"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_msdt_answer_file.yml,proc_creation_win_lolbin_msdt_answer_file.yml,Execute MSDT Via Answer File,"Image=\\msdt.exe CommandLine=\\WINDOWS\\diagnostics\\index\\PCWDiagnostic.xml CommandLine IN ( -af ,  /af ) NOT ParentImage=\\pcwrun.exe"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_openconsole.yml,proc_creation_win_lolbin_openconsole.yml,Use of OpenConsole,OriginalFileName=OpenConsole.exe OR Image=\\OpenConsole.exe NOT Image=C:\\Program Files\\WindowsApps\\Microsoft.WindowsTerminal
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_openwith.yml,proc_creation_win_lolbin_openwith.yml,OpenWith.exe Executes Specified Binary,Image=\\OpenWith.exe CommandLine=/c
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_pcalua.yml,proc_creation_win_lolbin_pcalua.yml,Use of Pcalua For Execution,Image=\\pcalua.exe CommandLine= -a
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_pcwrun.yml,proc_creation_win_lolbin_pcwrun.yml,Indirect Command Execution By Program Compatibility Wizard,"ParentImage=\\pcwrun.exe | table ComputerName,User,ParentCommandLine,CommandLine"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_pcwrun_follina.yml,proc_creation_win_lolbin_pcwrun_follina.yml,Execute Pcwrun.EXE To Leverage Follina,Image=\\pcwrun.exe CommandLine=../
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_pcwutl.yml,proc_creation_win_lolbin_pcwutl.yml,Code Execution via Pcwutl.dll,Image=\\rundll32.exe OR OriginalFileName=RUNDLL32.EXE CommandLine=pcwutl CommandLine=LaunchApplication
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_pester.yml,proc_creation_win_lolbin_pester.yml,Execute Code with Pester.bat as Parent,"ParentImage IN (\\powershell.exe, \\pwsh.exe) ParentCommandLine=\\WindowsPowerShell\\Modules\\Pester\\ ParentCommandLine IN ({ Invoke-Pester -EnableExit ;, { Get-Help \)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_pester_1.yml,proc_creation_win_lolbin_pester_1.yml,Execute Code with Pester.bat,"(Image IN (\\powershell.exe, \\pwsh.exe) CommandLine=Pester CommandLine=Get-Help) OR (Image=\\cmd.exe CommandLine=pester CommandLine=; CommandLine IN (help, ))"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_printbrm.yml,proc_creation_win_lolbin_printbrm.yml,PrintBrm ZIP Creation of Extraction,Image=\\PrintBrm.exe CommandLine= -f CommandLine=.zip
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_pubprn.yml,proc_creation_win_lolbin_pubprn.yml,Pubprn.vbs Proxy Execution,CommandLine=\\pubprn.vbs CommandLine=script:
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_rasautou_dll_execution.yml,proc_creation_win_lolbin_rasautou_dll_execution.yml,DLL Execution via Rasautou.exe,Image=\\rasautou.exe OR OriginalFileName=rasdlui.exe CommandLine= -d  CommandLine= -p
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_register_app.yml,proc_creation_win_lolbin_register_app.yml,REGISTER_APP.VBS Proxy Execution,CommandLine=\\register_app.vbs CommandLine=-register
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_remote.yml,proc_creation_win_lolbin_remote.yml,Use of Remote.exe,Image=\\remote.exe OR OriginalFileName=remote.exe
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_replace.yml,proc_creation_win_lolbin_replace.yml,Replace.exe Usage,Image=\\replace.exe CommandLine=-a OR CommandLine=/a OR CommandLine=–a OR CommandLine=—a OR CommandLine=―a
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_runexehelper.yml,proc_creation_win_lolbin_runexehelper.yml,Lolbin Runexehelper Use As Proxy,ParentImage=\\runexehelper.exe
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_runscripthelper.yml,proc_creation_win_lolbin_runscripthelper.yml,Suspicious Runscripthelper.exe,Image=\\Runscripthelper.exe CommandLine=surfacecheck | table CommandLine
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_scriptrunner.yml,proc_creation_win_lolbin_scriptrunner.yml,Use of Scriptrunner.exe,Image=\\ScriptRunner.exe OR OriginalFileName=ScriptRunner.exe CommandLine= -appvscript
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_settingsynchost.yml,proc_creation_win_lolbin_settingsynchost.yml,Using SettingSyncHost.exe as LOLBin,"NOT (Image IN (C:\\Windows\\System32\\, C:\\Windows\\SysWOW64\\)) ParentCommandLine=cmd.exe /c ParentCommandLine=RoamDiag.cmd ParentCommandLine=-outputpath | table TargetFilename,Image"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_sftp.yml,proc_creation_win_lolbin_sftp.yml,Use Of The SFTP.EXE Binary As A LOLBIN,"Image=\\sftp.exe CommandLine IN ( -D ..,  -D C:\\)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_susp_certreq_download.yml,proc_creation_win_lolbin_susp_certreq_download.yml,Suspicious Certreq Command to Download,"Image=\\certreq.exe OR OriginalFileName=CertReq.exe CommandLine= -Post  CommandLine= -config  CommandLine= http CommandLine= C:\\windows\\win.ini  | table CommandLine,ParentCommandLine"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_susp_driver_installed_by_pnputil.yml,proc_creation_win_lolbin_susp_driver_installed_by_pnputil.yml,Suspicious Driver Install by pnputil.exe,"CommandLine IN (-i, /install, -a, /add-driver, .inf) Image=\\pnputil.exe | table ComputerName,User,CommandLine,ParentCommandLine"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_susp_grpconv.yml,proc_creation_win_lolbin_susp_grpconv.yml,Suspicious GrpConv Execution,"CommandLine IN (grpconv.exe -o, grpconv -o)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_susp_sqldumper_activity.yml,proc_creation_win_lolbin_susp_sqldumper_activity.yml,Dumping Process via Sqldumper.exe,"Image=\\sqldumper.exe CommandLine IN (0x0110, 0x01100:40)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_syncappvpublishingserver_execute_psh.yml,proc_creation_win_lolbin_syncappvpublishingserver_execute_psh.yml,SyncAppvPublishingServer Execute Arbitrary PowerShell Code,"Image=\\SyncAppvPublishingServer.exe OR OriginalFileName=syncappvpublishingserver.exe CommandLine=\n;  | table ComputerName,User,CommandLine,ParentCommandLine"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_syncappvpublishingserver_vbs_execute_psh.yml,proc_creation_win_lolbin_syncappvpublishingserver_vbs_execute_psh.yml,SyncAppvPublishingServer VBS Execute Arbitrary PowerShell Code,"CommandLine=\\SyncAppvPublishingServer.vbs CommandLine=; | table ComputerName,User,CommandLine,ParentCommandLine"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_tracker.yml,proc_creation_win_lolbin_tracker.yml,Potential DLL Injection Or Execution Using Tracker.exe,"Image=\\tracker.exe OR Description=Tracker CommandLine IN ( /d ,  /c ) NOT (CommandLine= /ERRORREPORT:PROMPT  OR ParentImage IN (\\Msbuild\\Current\\Bin\\MSBuild.exe, \\Msbuild\\Current\\Bin\\amd64\\MSBuild.exe))"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_ttdinject.yml,proc_creation_win_lolbin_ttdinject.yml,Use of TTDInject.exe,Image=ttdinject.exe OR OriginalFileName=TTDInject.EXE
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_tttracer_mod_load.yml,proc_creation_win_lolbin_tttracer_mod_load.yml,Time Travel Debugging Utility Usage,ParentImage=\\tttracer.exe
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_unregmp2.yml,proc_creation_win_lolbin_unregmp2.yml,Lolbin Unregmp2.exe Use As Proxy,Image=\\unregmp2.exe OR OriginalFileName=unregmp2.exe CommandLine= -HideWMP OR CommandLine= /HideWMP OR CommandLine= –HideWMP OR CommandLine= —HideWMP OR CommandLine= ―HideWMP
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_utilityfunctions.yml,proc_creation_win_lolbin_utilityfunctions.yml,UtilityFunctions.ps1 Proxy Dll,"CommandLine IN (UtilityFunctions.ps1, RegSnapin )"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_visualuiaverifynative.yml,proc_creation_win_lolbin_visualuiaverifynative.yml,Use of VisualUiaVerifyNative.exe,Image=\\VisualUiaVerifyNative.exe OR OriginalFileName=VisualUiaVerifyNative.exe
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_visual_basic_compiler.yml,proc_creation_win_lolbin_visual_basic_compiler.yml,Visual Basic Command Line Compiler Usage,ParentImage=\\vbc.exe Image=\\cvtres.exe
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_vsiisexelauncher.yml,proc_creation_win_lolbin_vsiisexelauncher.yml,Use of VSIISExeLauncher.exe,"Image=\\VSIISExeLauncher.exe OR OriginalFileName=VSIISExeLauncher.exe CommandLine IN ( -p ,  -a )"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolbin_wfc.yml,proc_creation_win_lolbin_wfc.yml,Use of Wfc.exe,Image=\\wfc.exe OR OriginalFileName=wfc.exe
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lolscript_register_app.yml,proc_creation_win_lolscript_register_app.yml,Potential Register_App.Vbs LOLScript Abuse,"Image IN (\\cscript.exe, \\wscript.exe) OR OriginalFileName IN (cscript.exe, wscript.exe) CommandLine=.vbs -register"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_lsass_process_clone.yml,proc_creation_win_lsass_process_clone.yml,Potential Credential Dumping Via LSASS Process Clone,ParentImage=\\Windows\\System32\\lsass.exe Image=\\Windows\\System32\\lsass.exe
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_mftrace_child_process.yml,proc_creation_win_mftrace_child_process.yml,Potential Mftrace.EXE Abuse,ParentImage=\\mftrace.exe
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_mmc_mmc20_lateral_movement.yml,proc_creation_win_mmc_mmc20_lateral_movement.yml,MMC20 Lateral Movement,ParentImage=\\svchost.exe Image=\\mmc.exe CommandLine=-Embedding
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_mmc_susp_child_process.yml,proc_creation_win_mmc_susp_child_process.yml,MMC Spawning Windows Shell,"ParentImage=\\mmc.exe Image IN (\\cmd.exe, \\powershell.exe, \\pwsh.exe, \\wscript.exe, \\cscript.exe, \\sh.exe, \\bash.exe, \\reg.exe, \\regsvr32.exe) OR Image=\\BITSADMIN | table CommandLine,Image,ParentCommandLine"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_mode_codepage_russian.yml,proc_creation_win_mode_codepage_russian.yml,CodePage Modification Via MODE.COM To Russian Language,"Image=\\mode.com OR OriginalFileName=MODE.COM CommandLine= con  CommandLine= cp  CommandLine= select= CommandLine IN (=1251, =866)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_mofcomp_execution.yml,proc_creation_win_mofcomp_execution.yml,Potential Suspicious Mofcomp Execution,"Image=\\mofcomp.exe OR OriginalFileName=mofcomp.exe ParentImage IN (\\cmd.exe, \\powershell.exe, \\pwsh.exe, \\wsl.exe, \\wscript.exe, \\cscript.exe) OR CommandLine IN (\\AppData\\Local\\Temp, \\Users\\Public\\, \\WINDOWS\\Temp\\, %temp%, %tmp%, %appdata%) NOT (ParentImage=C:\\Windows\\System32\\wbem\\WmiPrvSE.exe CommandLine=C:\\Windows\\TEMP\\ CommandLine=.mof) NOT (CommandLine=C:\\Windows\\TEMP\\ CommandLine=.mof)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_mpcmdrun_dll_sideload_defender.yml,proc_creation_win_mpcmdrun_dll_sideload_defender.yml,Potential Mpclient.DLL Sideloading Via Defender Binaries,"Image IN (\\MpCmdRun.exe, \\NisSrv.exe) NOT (Image IN (C:\\Program Files (x86)\\Windows Defender\\, C:\\Program Files\\Microsoft Security Client\\, C:\\Program Files\\Windows Defender\\, C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\, C:\\Windows\\WinSxS\\))"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_mpcmdrun_download_arbitrary_file.yml,proc_creation_win_mpcmdrun_download_arbitrary_file.yml,File Download Via Windows Defender MpCmpRun.EXE,OriginalFileName=MpCmdRun.exe OR Image=\\MpCmdRun.exe OR CommandLine=MpCmdRun.exe OR Description=Microsoft Malware Protection Command Line Utility CommandLine=DownloadFile CommandLine=url
